clusterid - Prediction/OutPut,companycode,ff_assets_curr,ff_curr_ratio,ff_debt,ff_debt_eq,ff_ebitda_oper,ff_inven_turn,ff_invest_cf,ff_ltd_com_eq,ff_oper_cf,ff_roce,ff_sales,debt_ltd_com_eq_interaction,sale_assets_curr_interaction,sale_debt_interaction,ebitda_sales_interaction
4,M0JTZZ-R,4.693476,9.292705382,0.0,0.0,-1.028337,6.090285406,-0.386556,0.0,-0.594736,-0.224781188,0.0,0.0,0.0,0.0,-0.0
3,M0K0KC-R,5.729,3.857912458,0.103,0.022777532,-7.354,2.99771167,0.18,0.004201681,-6.348,-1.65429133,0.385,0.00043277314299999993,2.205665,0.039654999999999996,-2.83129
4,M0K0KC-R,8.26,6.26707132,0.019,0.002690456,-6.737,3.852941176,-5.379,0.0,-5.81,-0.977042254,0.474,0.0,3.91524,0.009006,-3.193338
3,M1HVZW-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,M1HVZW-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M1N67Y-R,539.7,9.101180438,950.1,1.977726894,90.7,22.55172414,-78.6,1.968613594,52.5,0.03734414,231.1,1870.3797756594001,124724.67000000001,219568.11,20960.77
6,M1N67Y-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M1Q61T-R,152.6734701,4.561383953,34.08683566,0.040339791,87.64970357,15.43923818,-8.574071344,0.023211371,36.51330082,0.086272423,216.454946,0.7912021887202899,33046.92772612812,7378.264172096175,18972.21185316036
6,M1Q61T-R,172.9528591,3.791409057,26.97847835,0.033411847,41.89110218,16.78236033,-14.60186404,0.004802327,85.9177403,0.041536531,193.0627896,0.12955947499912046,33390.76144714175,5208.540289414205,8087.613046289441
3,M4WP0C-R,1.586944,1.413563383,0.8,0.131258594,-0.983323,6.013167847,-0.222283,0.0,-0.807503,-0.161392286,0.0,0.0,0.0,0.0,-0.0
6,M4WP0C-R,0.922108,5.41394191,0.0,0.0,-0.885505,6.090285406,-0.284916,0.0,-1.043214,-0.135635003,0.0,0.0,0.0,0.0,-0.0
3,M4XD7X-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,M4XD7X-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
1,M4YNT7-R,297.6919419,0.431132941,1569.311972,-33.18643255,319.5442075,12.40209381,-94.66414213,-25.23672649,372.2792374,-0.01952468,672.9254035,-39604.29701484653,200324.47012175608,1056029.8919754806,215029.41476802525
6,M4YNT7-R,486.2431245,0.664112769,1516.47606,3.944248362,583.6295658,13.91656339,-233.7563422,3.293682646,444.5337624,0.138282771,1009.190797,4994.790881896455,490712.08634992526,1530413.6836228198,588993.5866624659
3,M51VS3-R,0.042,1.539854031,0.0,0.0,0.0,6.013167847,0.0,0.0,1.609136544,0.0,0.0,0.0,0.0,0.0,0.0
6,M51VS3-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M5SRTZ-R,203.154,2.81442999,23.632,0.127098863,-55.725,2.406747992,-27.02,0.116132606,-63.954,-0.349525896,113.86,2.7444457449920003,23131.11444,2690.73952,-6344.8485
4,M5SRTZ-R,750.609,7.145594745,24.804,0.035234156,-139.842,1.225273055,-162.192,0.031526643,-53.902,-0.223301182,133.661,0.781986852972,100327.14954900001,3315.327444,-18691.421562000003
3,M61MFZ-R,26.8092326,1.539854031,12.59592524,0.073533745,-35.44417,6.013167847,4.697608529,0.000102498,3.968481043,0.0,-29.47312655,0.0012910571452495198,-790.1519051281856,-371.2412986128591,1044.6505078697135
6,M61MFZ-R,32.226,1.716864888,12.55417328,0.087272503,-19.86833,6.090285406,1.614915847,0.000123179,6.60290446,0.0,7.142421596,0.0015464105104571202,230.171678352696,89.66719835499816,-141.90798926845468
3,M61NJ0-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,M61NJ0-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M6GZ0M-R,0.446,4.054545455,0.219,0.065904303,-0.285,6.013167847,-0.431,0.065904303,-0.528,-0.086956522,0.0,0.014433042356999999,0.0,0.0,-0.0
6,M6GZ0M-R,0.384,1.949238579,0.158,0.046158341,-1.349,6.090285406,-0.243,0.046158341,-1.199,-0.377268919,0.0,0.007293017878,0.0,0.0,-0.0
3,M6VL2F-R,169.6804586,2.080182157,26.01056326,0.078276563,52.71056616,6.013167847,-48.09592855,0.058243667,67.22122302,0.085563596,332.0639698,1.5149505849978744,56344.766680200555,8637.17089284963,17503.279849495142
6,M6VL2F-R,192.8156205,1.600600789,31.70675979,0.079988139,80.92331326,6.090285406,-71.28133674,0.056043893,76.36402092,0.111874089,440.2013586,1.7769702530474623,84877.69810340201,13957.35873636185,35622.55243946539
3,M742CH-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,M742CH-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M75TL0-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,M75TL0-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M9S92K-R,26.8092326,1.539854031,0.0,0.0,-13.3659,6.013167847,0.0,0.0,2.806667,0.0,0.000281,0.0,0.0075333943606,0.0,-0.0037558179
6,M9S92K-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,M9SDCR-R,16.841,2.714976624,2.446,0.135093339,-2.639,6.013167847,-5.462,0.114381973,-2.309,-0.188492996,9.155,0.279778305958,154.179355,22.39313,-24.160044999999997
6,M9SDCR-R,16.7,1.892351275,1.68,0.097953472,-1.071,6.090285406,-0.059,0.083610285,0.752,-0.163680387,13.849,0.1404652788,231.2783,23.26632,-14.832279
1,MB9PVF-R,0.05589,0.522869091,0.048119,-1.564387659,-0.083553,6.013167847,0.0,-0.871679834,-0.211513,25.75373702,0.078333,-0.041944361932246,0.00437803137,0.0037693056270000002,-0.006544957149
6,MB9PVF-R,0.144085,0.767949558,0.062596,-4.863714064,0.016172,6.090285406,0.0,-2.344677545,0.074184,-0.823413845,0.1625,-0.14676743560682,0.0234138125,0.01017185,0.00262795
3,MBSZH8-R,26.8092326,1.539854031,0.125,0.001280767,-1.19893,6.013167847,0.0,0.0,0.83698,0.0,0.000242,0.0,0.0064878342892,3.025e-05,-0.00029014106000000003
6,MBSZH8-R,32.226,1.716864888,0.125,0.001187439,19.09218,6.090285406,0.0,0.0,11.421239,0.0,5.060146,0.0,163.06826499599998,0.63251825,96.60921825827998
3,MD4WZ4-R,5.683659076,19.25127199,0.003913713,0.000262229,-1.841093646,6.013167847,-0.602820886,0.0,-0.620489742,-0.119945069,0.0,0.0,0.0,0.0,-0.0
2,MD4WZ4-R,9.03951472,25.86207919,0.059838773,0.003165859,-1.449519273,6.090285406,-1.60966907,0.001996284,-0.800331822,-0.075880432,0.0,0.000119455185119532,0.0,0.0,-0.0
3,MF9BPJ-R,39.4045137,1.398520057,17.17546362,0.169767526,28.16069345,8.542209408,-8.610722672,0.050818902,23.23148335,0.031487709,89.42534165,0.8728382025093452,3523.7621001746056,1535.9217022156456,2518.279632867167
6,MF9BPJ-R,39.99409354,1.63467922,2.835099118,0.02150369,49.86461989,29.69873505,-13.97582057,0.017225352,32.07000376,0.205319223,122.8862979,0.04883558026243953,4914.726092996906,348.39483479057526,6127.678534472805
3,MFLWRB-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MFLWRB-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MFVRWV-R,9.359271,1.009991493,25.604741,10.34870748,-4.419745,10.1857878,-0.182578,9.260193509,2.715464,-0.321914228,12.492506,237.1048564078262,116.920749123126,319.867380570946,-55.21369093097
6,MFVRWV-R,11.032683,1.201408606,23.182337,5.585986851,1.509986,12.5837678,-0.436272,4.866218018,4.685021,-0.085270089,20.711257,112.81030600874806,228.50073301253101,480.135339467609,31.273708112402
3,MG01F7-R,845.2,1.188581072,464.8,0.799174691,165.8,6.013167847,-54.2,0.701325529,259.4,0.088689442,1740.5,325.9761058792,1471070.6,808984.4,288574.9
6,MG01F7-R,1302.6,1.247103877,634.0,0.84151845,266.9,6.090285406,-23.1,0.532173433,314.8,0.15736969,2147.0,337.39795652199996,2796682.1999999997,1361198.0,573034.2999999999
3,MG13LC-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MG13LC-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MG4FTC-R,26.8092326,1.539854031,72.843,0.06345596,-218.347,6.013167847,-25.406,0.06345596,7.604,0.0,-10.276,4.6223224942800005,-275.4916741976,-748.534668,2243.733772
6,MG4FTC-R,32.226,1.716864888,86.408,0.058678564,368.458,6.090285406,4.101,0.058678564,25.015,0.0,83.752,5.0702973581120006,2698.991952,7236.842815999999,30859.094416
3,MGHKJ9-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MGHKJ9-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MGKG53-R,26.8092326,1.539854031,0.0,0.0,-24.28602421,6.013167847,-8.394348827,0.0,0.703226694,0.0,11.82550658,0.0,317.03275651605054,0.0,-287.19453909739434
6,MGKG53-R,32.226,1.716864888,21.63536934,0.148815343,-19.34061788,6.090285406,-1.893723324,0.17651507,-3.212584596,0.0,3.622299871,3.8189687335259537,116.73223564284599,78.36979556931936,-70.0575176517843
6,MH2X00-R,452061.8896,1.631941308,277165.9534,2.07508996,4055.040563,6.013167847,-1007.521617,0.65633314,-10911.17838,0.0,60562.03081,181913.20049611566,27377786085.982018,16785733009.293823,245581491.51220572
1,MH2X00-R,546443.2057,1.831012397,291959.0978,2.144920619,2689.587446,6.090285406,10621.65272,0.727780432,25243.8759,0.0,52832.68814,212482.11832321424,28870063472.96997,15424983963.70316,142098134.7597771
3,MH3G5N-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MH3G5N-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MH8MYD-R,867.2,2.206054439,156.5,0.126352333,231.5,3.489198797,-44.3,0.105360891,221.5,0.096934839,1336.0,16.4889794415,1158579.2,209084.0,309284.0
6,MH8MYD-R,688.0,1.747523495,65.9,0.052247681,240.4,3.261503928,201.3,0.039086657,156.5,0.131111758,1289.9,2.5758106963,887451.2000000001,85004.41000000002,310091.96
3,MHZWMJ-R,10.288682,1.746184886,1.441073,0.435108159,2.129869,6.013167847,0.0,0.384220595,0.81173,0.441945747,28.430302,0.553689925498435,292.510336441964,40.970140594046,60.552818890438
6,MHZWMJ-R,18.348,2.231302444,0.0,0.0,0.307,6.090285406,0.0,0.0,2.576,0.015111111,35.782,0.0,656.5281359999999,0.0,10.985074
3,MJ46RG-R,26.8092326,1.539854031,0.641,0.006589362,10.156,6.013167847,-12.192,0.002083614,15.897,0.0,42.208,0.0013355965740000002,1131.5640895808,27.055328,428.664448
6,MJ46RG-R,32.226,1.716864888,2.441,0.016545002,22.632,6.090285406,-10.019,0.012276222,20.358,0.0,71.472,0.029966257902,2303.2566719999995,174.46315199999998,1617.554304
3,MJDRYC-R,2.402,2.191605839,0.288,0.07187422,0.94,115.2222222,-0.56,0.024706763,1.562,0.135411593,3.542,0.0071155477439999995,8.507884,1.020096,3.3294799999999998
3,MJDRYC-R,6.815,5.395882819,0.103,0.011397588,0.041,377.0,-1.115,0.0,0.219,-0.057983844,4.114,0.0,28.036910000000002,0.42374199999999995,0.168674
3,MLL8PQ-R,4.738414,2.530957994,0.008443,0.002653236,-6.929342,6.013167847,-0.019603,0.0,-6.182614,-2.197745425,1.69562,0.0,8.03454954668,0.014316119660000001,-11.74953088204
4,MLL8PQ-R,9.838942,3.478848519,0.007478,0.001023108,-7.616968,6.090285406,-0.042291,0.00057189,-5.309877,-1.050513155,2.623413,4.27659342e-06,25.811608349046,0.019617882414,-19.982452871784
3,MLSM51-R,21.723006,2.104239398,5.285741,0.074776032,9.721846,6.013167847,-1.4811,0.068482544,11.876883,0.094573073,30.317956,0.361980990605104,658.597140095736,160.25286306539599,294.74649926677597
6,MLSM51-R,38.758,2.743734957,5.245,0.06095931,14.569,6.090285406,-3.277,0.055354431,14.116,0.134570741,50.611,0.29033399059500004,1961.581138,265.454695,737.351659
3,MMJRK0-R,3.751409342,17.73783029,0.0,0.0,-3.188407463,6.013167847,-0.500586959,0.0,-3.288471796,-0.799922428,0.0,0.0,0.0,0.0,-0.0
4,MMJRK0-R,3.355576064,3.611203809,0.0,0.0,-6.905823978,6.090285406,-0.005515145,0.0,-5.187972055,-2.343472681,0.0,0.0,0.0,0.0,-0.0
3,MMSBHM-R,1.709494,8.078626889,0.0,0.0,-0.802352,6.013167847,-0.472297,0.0,-0.565293,-0.536430257,1.080742,0.0,1.8475219645480003,0.0,-0.8671355051840001
2,MMSBHM-R,4.824255,26.33686365,0.0,0.0,-0.413548,6.090285406,0.108697,0.0,-0.41532,-0.178120566,0.16794,0.0,0.8101853847,0.0,-0.06945125112
3,MMWMNL-R,9.283095,0.822925132,0.0,0.0,6.932187,6.013167847,-1.85869,0.0,7.604536,0.755487234,19.910783,0.0,184.833690113385,0.0,138.025271072421
6,MMWMNL-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MNT64D-R,98.7,0.684941013,291.7,0.907027363,129.4,12.9137931,-59.8,0.75590796,44.2,0.028346995,811.3,220.498351932,80075.31,236656.21,104982.22
6,MNT64D-R,266.1,1.286128565,283.2,0.659832246,258.0,17.76587302,-54.0,0.544967381,285.5,0.220983125,1229.7,154.33476229919998,327223.17000000004,348251.04,317262.60000000003
1,MQ2RLJ-R,1161.5,0.488826228,1603.6,-19.77311961,347.3,6.013167847,-34.3,-7.116728625,396.3,0.098816568,3324.8,-11412.38602305,3861755.2,5331649.28,1154703.04
6,MQ2RLJ-R,1026.9,0.513578395,1240.5,4.18381113,373.4,6.090285406,395.2,2.456830601,-179.1,0.174030974,3182.5,3047.6983605405003,3268109.2500000005,3947891.25,1188345.5
3,MQ39X9-R,40.992,1.512117747,8.979,0.135464599,9.694,5.474502767,-5.677,0.115338775,5.452,0.079540616,82.374,1.0356268607249999,3376.6750079999997,739.6361459999999,798.533556
6,MQ39X9-R,51.566,1.638628492,7.772,0.104217231,14.667,7.01963787,-5.282,0.085658733,11.434,0.117502798,115.101,0.665739672876,5935.2981660000005,894.564972,1688.186367
5,MQ54K5-R,5008.0,1.247633284,487.0,0.018571483,2116.0,3.687037037,1011.0,0.00402114,1407.0,0.060134148,9892.0,1.9582951800000001,49539136.0,4817404.0,20931472.0
5,MQ54K5-R,5251.0,1.239027843,991.0,0.037424471,2221.0,3.784210526,-49.0,0.003301081,1357.0,0.064641049,9545.0,3.271371271,50120795.0,9459095.0,21199445.0
3,MR49P2-R,114.912,5.532595089,4.445,0.036581351,-9.42337732,3.933542934,-26.582,0.029808246,-5.365,-0.099620173,21.12143894,0.13249765347,2427.1067914732803,93.8847960883,-199.03528867296086
4,MR49P2-R,265.662,17.45021019,3.039,0.010791022,-20.214,3.970677837,-32.848,0.008113684,-20.22,-0.090902091,30.776,0.024657485676,8176.013711999999,93.52826400000001,-622.106064
3,MR80RK-R,62.193711,1.223312418,71.299565,0.577027807,22.696,7.086624963,-14.243122,0.547802594,26.166579,0.057767405,124.231115,39.05808665807161,7726.394063517765,8857.624458964976,2819.54938604
6,MR80RK-R,192.027,1.492851645,233.922,0.568940105,46.92,7.214578248,-375.159,0.530152901,26.03,0.04339893,271.987,124.014426907722,52228.847649,63623.74301400001,12761.630040000002
3,MS6SJH-R,26.8092326,1.539854031,119.807,0.164797784,10.696,6.013167847,-8.576,0.164797784,26.541,0.0,67.79,19.743928107688,1817.3978779540003,8121.716530000001,725.08184
6,MS6SJH-R,32.226,1.716864888,170.649,0.194175939,157.211,6.090285406,-78.945,0.193849371,26.695,0.0,96.353,33.080201311779,3105.0717779999995,16442.543096999998,15147.751483
3,MS7W30-R,18.46885402,1.083705357,0.504773401,0.010259613,9.163615605,6.013167847,-15.70080513,0.005442055,6.566826266,0.062398172,42.76430181,0.0027470046107790553,789.8076473961117,21.586282066024157,391.8756234030458
6,MS7W30-R,29.10037285,0.937225062,1.146590867,0.014219528,7.932790938,6.090285406,-23.15924567,0.01137196,5.270108086,0.032234729,48.34349838,0.01303898547588932,1406.813827731371,55.430213721337296,383.4988658600817
3,MSDGWB-R,1507.297268,0.450124525,270.0903471,0.215364872,15.28438366,6.013167847,-6.004579295,0.15019465,-276.8345,0.0,1406.085315,40.56612515106301,2119388.5538744195,379770.0707805628,21491.147413151954
6,MSDGWB-R,2255.528074,0.597625149,207.5381151,0.130951272,16.21459855,6.090285406,7.925521266,0.123457436,477.349056,0.0,1398.236458,25.622123562518883,3153761.585109322,290187.35895742034,22671.842844443938
3,MSDN7J-R,26.8092326,1.539854031,0.268,0.000816553,128.319,6.013167847,66.322,0.000816553,-6.732,0.0,0.477,0.00021883620400000003,12.7880039502,0.127836,61.20816299999999
6,MSDN7J-R,32.226,1.716864888,0.121,0.000473846,-52.229,6.090285406,42.038,0.000473846,-7.138,0.0,0.34,5.7335366e-05,10.95684,0.04114,-17.75786
3,MT9V32-R,26.8092326,1.539854031,950.242,0.777904303,103.073,6.013167847,2.351,0.773824211,6.901,0.0,121.664,735.320265909062,3261.7184750464003,115610.242688,12540.273471999999
6,MT9V32-R,32.226,1.716864888,943.0,0.688421667,106.5,6.090285406,-30.4,0.415535115,65.8,0.0,122.4,391.849613445,3944.4624,115423.20000000001,13035.6
3,MTBYLH-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MTBYLH-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MVFYFD-R,2038.0,0.927206551,653.0,0.485501859,132.0,65.90697674,-61.0,0.449101796,307.0,0.009650181,7318.0,293.263472788,14914084.0,4778654.0,965976.0
6,MVFYFD-R,2223.0,0.926636098,615.0,0.446947674,188.0,63.0,38.0,0.388604821,397.0,0.03228443,7202.0,238.99196491499998,16010046.0,4429230.0,1353976.0
3,MVM8QJ-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MVM8QJ-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
4,MW1FZ0-R,0.878642,41.6398275,0.161905,0.233535465,-0.10275,6.013167847,0.0,0.233535465,-0.17282,-0.119819344,0.0,0.037810559460825,0.0,0.0,-0.0
6,MW1FZ0-R,3.363269,4.608960374,0.0,0.0,-0.158806,6.090285406,0.018333,0.0,-0.647456,-0.030093987,0.005603,0.0,0.018844396207,0.0,-0.000889790018
3,MWL9WL-R,70.537,0.518079191,0.0,0.0,0.0,6.013167847,0.0,0.0,1.609136544,0.0,0.0,0.0,0.0,0.0,0.0
6,MWL9WL-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MX5P96-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MX5P96-R,32.226,1.716864888,0.0,0.0,20.366,6.090285406,-136.023,0.0,-3.699,0.0,1.674,0.0,53.946324,0.0,34.092684
3,MXQFH5-R,16.2,0.014083283,4051.9,2.416303894,13.8,6.013167847,748.8,1.811738512,127.0,0.0,741.3,7340.9832767728,12009.06,3003673.4699999997,10229.94
6,MXQFH5-R,9.8,0.131191432,4816.1,2.379025884,14.5,6.090285406,15.2,2.357241652,334.9,0.0,758.7,11352.711520197201,7435.260000000001,3653975.0700000003,11001.150000000001
3,MY1W9W-R,3.408,1.086388269,3.766,0.760808081,-1.117,6.013167847,-0.961,0.649090909,-0.942,-0.296825397,4.594,2.444476363294,15.656352,17.301004000000002,-5.131498000000001
6,MY1W9W-R,6.103,1.502831815,3.664,0.545887962,-1.507,6.090285406,-0.755,0.459475566,-0.332,-0.315815421,4.128,1.683518473824,25.193184,15.124992,-6.220896
3,MZ0CPP-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MZ0CPP-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,MZ4NWQ-R,156.59,3.188686161,48.673,0.440726924,24.713,6.013167847,0.895,0.11432659,0.205,0.144716319,86.752,5.564618115070001,13584.49568,4222.480096,2143.902176
6,MZ4NWQ-R,195.696,3.035787971,69.576,0.542612927,35.991,6.090285406,-0.589,0.173477664,-7.307,0.180478405,118.237,12.069881950464,23138.507952,8226.457511999999,4255.467866999999
3,MZDQ67-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,MZDQ67-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,N00RXH-R,11.768,1.125047801,6.515,0.276680681,1.659,3.8512786,-2.11,0.135516202,-1.215,-0.017468832,19.75,0.88288805603,232.418,128.67125,32.76525
6,N00RXH-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,N04M83-R,11.67562822,1.343434343,40.33285782,0.677892537,0.517798019,40.65512682,-1.361557851,0.428953655,1.215732353,-0.028655336,43.78118122,17.30092677848433,511.17279495716605,1765.8201573379142,22.669808905196003
6,N04M83-R,22.91188305,1.887996593,39.55701576,0.666782821,4.263780063,34.95894472,-6.165910122,0.425630935,0.889258028,-0.010753803,49.58758709,16.836689603738535,1136.1449961377698,1961.5369640195024,211.43056520661816
3,N069GP-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,N069GP-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,N168NW-R,26.8092326,1.539854031,7.591614679,0.131258594,2.032,6.013167847,-1.4,0.06221338,1.609136544,0.0,22.93340572,0.472300008838205,614.8270082576505,174.10157950341457,46.60068042304
6,N168NW-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,N169LS-R,19.77233037,2.131928596,7.831136472,0.184748866,17.25996697,4.065806051,-2.345585966,0.076713643,14.63660185,0.204249452,58.31015527,0.6007550075972875,1152.9276539244365,456.63478362288004,1006.4313539757716
6,N169LS-R,26.81167485,2.795570498,5.638180811,0.116445335,21.43124416,3.268311792,-4.460351034,0.029733394,13.40838379,0.27716548,61.49821969,0.16764225149670253,1648.8702701821478,346.73808216682033,1317.9833615817095
3,N2DXQG-R,26.8092326,1.539854031,0.0,0.0,16.259,6.013167847,-88.382,0.0,-1.973,0.0,2.467,0.0,66.13837682420001,0.0,40.110953
6,N2DXQG-R,32.226,1.716864888,8.492356307,0.127926584,28.546,6.090285406,-8.894,0.064841377,-0.539,0.0,13.903,0.5506560769205148,448.038078,118.069229736221,396.875038
3,N2FPTT-R,26.8092326,1.539854031,33.979404,0.596472217,-11.80382,6.013167847,0.256021,0.596472217,1.666602,0.0,1.90171,20.26777043621867,50.983385727746004,64.61897238084,-22.4474425322
6,N2FPTT-R,32.226,1.716864888,8.492356307,0.127926584,8.005395469,6.090285406,-2.0605,0.064841377,1.8833235,0.0,37.5375,0.5506560769205148,1209.683475,318.7818248740125,300.5025324175875
3,N2FRYW-R,1067.0,1.018324108,746.8,2.644475921,98.9,4.150772476,5.2,1.149433428,37.8,0.057475884,3699.9,858.3968840304,3947793.3000000003,2763085.32,365920.11000000004
6,N2FRYW-R,762.4,0.914258304,593.6,1.606060606,167.7,6.148573387,-2.7,0.433441558,64.6,0.175834363,4050.7,257.2909088288,3088253.6799999997,2404495.52,679302.3899999999
5,N2JYJC-R,26.8092326,1.539854031,1552.937448,0.234496469,2995.8072,6.013167847,-2988.119613,0.234496469,3250.586856,0.0,2020.242915,364.15834813387113,54161.16221673703,3137310.8767601806,6052258.270505989
